figure_id,panel_id,experiment_id,subexperiment_id,setting_id,method_id,method_display_name,information_interface,reference_role,diagnostic_only,deployable,metric_id,metric_formula_id,x_id,x_value,x_display_label,y_value,ci_lower,ci_upper,ci_level,uncertainty_unit,n_seeds,n_bootstrap,n_events,n_users,filter_id,filter_description,run_mode,paper_result,notes,x_ci_lower,x_ci_upper,proxy_noise_sigma,heatmap_value,source_labelled_normalized_recovery_value
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.30_sigma_0.05,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.3,Source-label retention q,0.05,0.2678030823995039,0.2902293072632492,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.05,0.2789666167455973,0.5153560805693866
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.30_sigma_0.10,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.3,Source-label retention q,0.1,0.2675478628921899,0.28838914282298,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.1,0.2781306575560242,0.5139360094269642
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.30_sigma_0.25,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.3,Source-label retention q,0.25,0.2620158194856902,0.2852279510056545,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.25,0.2736056917601343,0.5053532253252891
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.30_sigma_0.50,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.3,Source-label retention q,0.5,0.2578488837467682,0.2800100381614316,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.5,0.2685267694022157,0.4959947342332381
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.30_sigma_1.00,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.3,Source-label retention q,1.0,0.2355271709998597,0.2589214515447026,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,1.0,0.2473510297166938,0.4566983675199841
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.50_sigma_0.05,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.5,Source-label retention q,0.05,0.3668443164225349,0.3864113103976453,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.05,0.3761487803698767,0.6955481013918372
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.50_sigma_0.10,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.5,Source-label retention q,0.1,0.3617777818861471,0.3804526524914433,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.1,0.3711775537601697,0.6863073162971265
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.50_sigma_0.25,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.5,Source-label retention q,0.25,0.3657713986106805,0.3848541304897598,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.25,0.3756320967199217,0.6945255281541417
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.50_sigma_0.50,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.5,Source-label retention q,0.5,0.3553589254817743,0.3749858207380427,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.5,0.3654564382780321,0.6758297137119981
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.50_sigma_1.00,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.5,Source-label retention q,1.0,0.3471294255932209,0.3643697458585513,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,1.0,0.3557184538610563,0.6578192034290037
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.70_sigma_0.05,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.7,Source-label retention q,0.05,0.4481898050769648,0.4647378250274893,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.05,0.4567570072659869,0.8450482718271598
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.70_sigma_0.10,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.7,Source-label retention q,0.1,0.4466608625048912,0.4637773880636146,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.1,0.455151266605006,0.8420469634705428
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.70_sigma_0.25,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.7,Source-label retention q,0.25,0.4480016688626195,0.4628676153683892,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.25,0.4552947698158496,0.8425833631362389
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.70_sigma_0.50,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.7,Source-label retention q,0.5,0.4435109219539546,0.4600392546304254,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.5,0.4518173776070922,0.8360314308830674
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.70_sigma_1.00,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.7,Source-label retention q,1.0,0.4326850807018722,0.4513071446568913,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,1.0,0.441770178068911,0.8171579558977694
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_1.00_sigma_0.05,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,1.0,Source-label retention q,0.05,0.5336076767299128,0.5465738207711391,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.05,0.5403155767889604,1.0
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_1.00_sigma_0.10,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,1.0,Source-label retention q,0.1,0.5335690795569913,0.5467146111264208,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.1,0.5403155767889604,1.0
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_1.00_sigma_0.25,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,1.0,Source-label retention q,0.25,0.5336207671240581,0.546500326088041,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.25,0.5403155767889604,1.0
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_1.00_sigma_0.50,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,1.0,Source-label retention q,0.5,0.534041007851619,0.5466345497918118,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.5,0.5403155767889604,1.0
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_1.00_sigma_1.00,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,1.0,Source-label retention q,1.0,0.5335690795569913,0.5467146111264208,0.95,shared_simulation_seed_percentile_bootstrap,30,2000,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,full,True,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,1.0,0.5403155767889604,1.0
